Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15421490692,7/23/2022,Credit,146,3.5,1,146,3.5,1,3.5,3.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Sweet & Salty Kettle,Food,15421588450,7/23/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15421825049,7/23/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15421804374,7/23/2022,Credit,142,1.5,1,142,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15421898458,7/23/2022,Cash,144,3,1,144,3,1,3,3,7/23/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15421908433,7/23/2022,Cash,144,3,1,144,3,1,3,3,7/23/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15422519822,7/23/2022,Credit,146,3.5,1,146,3.5,1,3.5,3.5,7/30/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15422664876,7/23/2022,Credit,111,1.5,1,111,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15422579727,7/23/2022,Credit,134,2,1,134,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,KitKat - Crisp Wafers,Food,15422923887,7/23/2022,Credit,138,2,1,138,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15422680738,7/23/2022,Credit,134,2,1,134,2,1,2,4.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Peach Tea,Non Carbonated,15422680738,7/23/2022,Credit,145,2.5,1,145,2.5,1,2.5,4.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15422770203,7/23/2022,Credit,158,2.5,1,158,2.5,1,2.5,2.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15422973340,7/23/2022,Cash,147,2.75,1,147,2.75,1,2.75,2.75,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,BodyArmor LYTE  - Peach Mango,Water,15422989365,7/23/2022,Credit,145,2.75,1,145,2.75,1,2.75,2.75,7/23/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15423118498,7/23/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15423281189,7/23/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Starbucks Doubleshot Energy - Coffee,,15423270080,7/23/2022,Credit,146,3.5,1,146,3.5,1,3.5,3.5,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15423374062,7/23/2022,Credit,146,3,1,146,3,1,3,7,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,KitKat - Crisp Wafers,Food,15423374062,7/23/2022,Credit,130,2,1,130,2,1,2,7,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Wonderful Pistachios - Variety,Food,15423374062,7/23/2022,Credit,131,2,1,131,2,1,2,7,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15423485659,7/23/2022,Cash,146,3,1,146,3,1,3,3,7/23/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15423964298,7/23/2022,Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15424279618,7/23/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15424281377,7/23/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15424285466,7/23/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15424384753,7/23/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Canada Dry - Ginger Ale & Lemonde,,15424387939,7/23/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/23/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15425918053,7/24/2022,Credit,142,1.5,1,142,1.5,1,1.5,2.75,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15425918053,7/24/2022,Credit,122,1.25,1,122,1.25,1,1.25,2.75,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15425946421,7/24/2022,Credit,146,3.5,1,146,3.5,1,3.5,3.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15425949395,7/24/2022,Credit,155,4,1,155,4,1,4,4,7/30/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15426071135,7/24/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/24/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale & Lemonde,,15426160749,7/24/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/24/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15426205908,7/24/2022,Cash,136,2,1,136,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15426216388,7/24/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,KitKat - Crisp Wafers,Food,15426240627,7/24/2022,Credit,138,2,1,138,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15426246211,7/24/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Peach Tea,Non Carbonated,15426291681,7/24/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15426367800,7/24/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15426375080,7/24/2022,Cash,120,2.5,1,120,2.5,1,2.5,2.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15426410991,7/24/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Teddy Grahams - Go Paks,,15426422563,7/24/2022,Credit,156,3,1,156,3,1,3,3,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15426823341,7/24/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/24/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15427877253,7/25/2022,Credit,130,1.5,2,130,1.5,2,3,5.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15427877253,7/25/2022,Credit,145,2.5,1,145,2.5,1,2.5,5.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15427878435,7/25/2022,Credit,148,3.5,1,148,3.5,1,3.5,5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15427878435,7/25/2022,Credit,130,1.5,1,130,1.5,1,1.5,5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15427969227,7/25/2022,Cash,147,2.5,1,147,2.5,1,2.5,2.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15427969812,7/25/2022,Cash,138,2.5,1,138,2.5,1,2.5,2.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15428113412,7/25/2022,Cash,147,2.5,1,147,2.5,1,2.5,2.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15428114564,7/25/2022,Cash,147,2.5,1,147,2.5,1,2.5,2.5,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15428562218,7/25/2022,Credit,130,2,1,130,2,1,2,2,7/30/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Wonderful Pistachios - Variety,Food,15428713613,7/25/2022,Credit,133,2,1,133,2,1,2,2,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15428830244,7/25/2022,Credit,142,1.5,1,142,1.5,1,1.5,3,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15428830244,7/25/2022,Credit,123,1.5,1,123,1.5,1,1.5,3,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15429206817,7/25/2022,Cash,130,2,1,130,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15429518591,7/25/2022,Cash,130,2,1,130,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15430501346,7/25/2022,Cash,165,3,1,165,3,1,3,3,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15430551287,7/25/2022,Cash,144,3,1,144,3,1,3,3,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,S. Pellegrino Sparkling Mineral Water,Water,15430665856,7/25/2022,Cash,144,2,1,144,2,1,2,2,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15430857010,7/25/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15430978032,7/25/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15431035130,7/25/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15431058002,7/25/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15431193202,7/25/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,15431351432,7/25/2022,Cash,132,1.5,1,132,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15431386736,7/25/2022,Credit,130,2,1,130,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15431392023,7/25/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15431493393,7/25/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15431593804,7/25/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/25/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15431652088,7/25/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15431690496,7/25/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,KitKat - Crisp Wafers,Food,15431694748,7/25/2022,Cash,138,2,1,138,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15431696644,7/25/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15431819501,7/25/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,15431867758,7/25/2022,Credit,142,2,1,142,2,1,2,2,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15431978273,7/25/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15431978336,7/25/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15432350172,7/25/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15432350111,7/25/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,15432350455,7/25/2022,Cash,139,1.5,1,139,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15432363066,7/25/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15432452421,7/25/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15432752386,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15432757196,7/26/2022,Credit,121,1.5,1,121,1.5,1,1.5,4,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15432757196,7/26/2022,Credit,143,2.5,1,143,2.5,1,2.5,4,7/25/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15432893624,7/26/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15432894041,7/26/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15433055380,7/26/2022,Credit,130,1.5,2,130,1.5,2,3,5.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15433055380,7/26/2022,Credit,147,2.5,1,147,2.5,1,2.5,5.5,7/26/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Oreo Mini,Food,15433141792,7/26/2022,Credit,121,1.5,1,121,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15433383681,7/26/2022,Credit,148,3.5,1,148,3.5,1,3.5,3.5,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15433601193,7/26/2022,Credit,142,1.5,1,142,1.5,1,1.5,4,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15433601193,7/26/2022,Credit,122,1.25,2,122,1.25,2,2.5,4,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15434129850,7/26/2022,Credit,158,2.5,1,158,2.5,1,2.5,2.5,7/30/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,15434599418,7/26/2022,Credit,124,1.5,1,124,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Double Cheese,Food,15434634981,7/26/2022,Credit,124,1.5,1,124,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15434832612,7/26/2022,Cash,132,2,1,132,2,1,2,2,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15435161868,7/26/2022,Credit,142,1.5,1,142,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15435282126,7/26/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15435296052,7/26/2022,Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,SunChips Multigrain - Salsa,Food,15435298635,7/26/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15435467196,7/26/2022,Cash,146,3,1,146,3,1,3,3,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15435482602,7/26/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,15435530136,7/26/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15435539403,7/26/2022,Cash,143,2,1,143,2,1,2,2,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15435681456,7/26/2022,Cash,147,2.75,1,147,2.75,1,2.75,2.75,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15435704487,7/26/2022,Credit,146,3.5,1,146,3.5,1,3.5,5.5,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15435704487,7/26/2022,Credit,131,2,1,131,2,1,2,5.5,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15435709870,7/26/2022,Cash,144,3,1,144,3,1,3,3,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,15435714028,7/26/2022,Cash,148,3.5,1,148,3.5,1,3.5,3.5,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,S. Pellegrino Sparkling Mineral Water,Water,15435777530,7/26/2022,Credit,144,2,1,144,2,1,2,2,7/30/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Sweet & Salty Kettle,Food,15436179473,7/26/2022,Credit,112,1.5,1,112,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15436244388,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15436396161,7/26/2022,Credit,147,2.75,1,147,2.75,1,2.75,2.75,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15436568548,7/26/2022,Credit,121,1.5,1,121,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15436587433,7/26/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Oreo Mini,Food,15436598191,7/26/2022,Cash,124,1.5,1,124,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15436600153,7/26/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15436664968,7/26/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/30/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15436892402,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Famin Hot Nacho,Food,15436893567,7/26/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,15436911028,7/26/2022,Credit,140,2,1,140,2,1,2,2,7/30/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15436959838,7/26/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15437110057,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15437110889,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15437140947,7/26/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,BodyArmor LYTE  - Peach Mango,Water,15437142487,7/26/2022,Cash,145,2.75,1,145,2.75,1,2.75,2.75,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15437147936,7/26/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15437149877,7/26/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15437340105,7/26/2022,Credit,140,1.5,2,140,1.5,2,3,3,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15437464609,7/26/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15437464736,7/26/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Doritos Nacho Cheese,Food,15437481155,7/26/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15437501932,7/26/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15437519060,7/26/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,7/26/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15437565330,7/26/2022,Cash,143,2,1,143,2,1,2,2,7/26/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15437898806,7/27/2022,Credit,141,1.5,1,141,1.5,1,1.5,3,7/26/2022
